Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
225	316	0	3.13905729	101463.84	101463.839	101463.837	101463.84	0.00109904853	7.59890309	0	100	1028.79	0	0	3
226	318	0	3.15300866	101463.839	101463.839	101463.837	101463.84	0.00111636023	7.59890309	0	100	1030.08	0	0	3
227	319	0	3.16696003	101463.839	101463.839	101463.837	101463.84	0.00113815056	7.59890309	0	100	1031.26	0	0	3
228	320	0	3.18091139	101463.839	101463.839	101463.837	101463.84	0.00116842933	7.59890309	0	100	1032.68	0	0	3
229	322	0	3.19486276	101463.839	101463.839	101463.837	101463.84	0.00119241929	7.59890309	0	100	1033.85	0	0	3
230	323	0	3.20881412	101463.839	101463.839	101463.837	101463.84	0.00124051257	7.59890309	0	100	1035.25	0	0	3
231	325	0	3.22276549	101463.839	101463.839	101463.837	101463.84	0.00128599571	7.59890309	0	100	1036.49	0	0	3
232	326	0	3.23671685	101463.839	101463.839	101463.837	101463.84	0.00133601103	7.59890309	0	100	1037.87	0	0	3
233	327	0	3.25066822	101463.839	101463.839	101463.837	101463.84	0.00137964815	7.59890309	0	100	1039.1	0	0	3
234	329	0	3.26461959	101463.838	101463.839	101463.838	101463.84	0.00141170368	7.59890309	0	100	1040.49	0	0	3
